DateIndex,Previsión diaria D+1 demanda,Previsión diaria D+1 fotovoltaica,Previsión diaria D+1 eólica,Precio mercado SPOT Diario,Signo del desvío,Signo_lag_24h,Signo_lag_48h,Holiday,Year,Month,Day,Weekday,Hour
2019-07-01 09:00:00,33811.0,1672.8,3202.0,51.2,1.0,1.0,1.0,0,2019,7,1,0,9
2019-07-01 10:00:00,34915.0,2367.5,3105.0,51.45,1.0,1.0,1.0,0,2019,7,1,0,10
2019-07-01 11:00:00,35485.0,2860.4,3219.0,51.85,1.0,1.0,1.0,0,2019,7,1,0,11
2019-07-01 12:00:00,36491.0,3184.9,3512.0,53.19,1.0,1.0,1.0,0,2019,7,1,0,12
2019-07-01 13:00:00,37229.0,3317.2,3939.0,53.19,1.0,1.0,1.0,0,2019,7,1,0,13
2019-07-01 14:00:00,36766.0,3301.9,4409.0,51.64,-1.0,-1.0,-1.0,0,2019,7,1,0,14
2019-07-01 15:00:00,36319.0,3164.4,4952.0,50.03,-1.0,-1.0,-1.0,0,2019,7,1,0,15
2019-07-01 16:00:00,36182.0,2881.6,5567.0,48.38,-1.0,-1.0,-1.0,0,2019,7,1,0,16
2019-07-01 17:00:00,36142.0,2462.6,6196.0,48.1,1.0,1.0,-1.0,0,2019,7,1,0,17
2019-07-01 18:00:00,35453.0,1933.1,6786.0,47.38,-1.0,-1.0,-1.0,0,2019,7,1,0,18
2019-07-01 19:00:00,34787.0,1230.8,7185.0,46.46,1.0,1.0,-1.0,0,2019,7,1,0,19
2019-07-01 20:00:00,34198.0,499.0,7370.0,49.1,-1.0,1.0,-1.0,0,2019,7,1,0,20
2019-07-01 21:00:00,33763.0,70.4,7361.0,51.45,-1.0,1.0,1.0,0,2019,7,1,0,21
2019-07-01 22:00:00,32768.0,0.1,7427.0,50.76,-1.0,-1.0,-1.0,0,2019,7,1,0,22
2019-07-01 23:00:00,30315.0,0.0,7355.0,48.12,-1.0,-1.0,-1.0,0,2019,7,1,0,23
2019-07-02 00:00:00,29118.0,0.0,7337.0,50.66,-1.0,-1.0,-1.0,0,2019,7,2,1,0
2019-07-02 01:00:00,27374.0,0.0,7283.0,44.0,-1.0,-1.0,-1.0,0,2019,7,2,1,1
2019-07-02 02:00:00,26046.0,0.0,7095.0,40.97,-1.0,-1.0,-1.0,0,2019,7,2,1,2
2019-07-02 03:00:00,25388.0,0.0,6906.0,40.66,-1.0,-1.0,-1.0,0,2019,7,2,1,3
2019-07-02 04:00:00,25176.0,0.0,6724.0,40.66,-1.0,1.0,1.0,0,2019,7,2,1,4
2019-07-02 05:00:00,25487.0,0.0,6421.0,41.07,1.0,1.0,-1.0,0,2019,7,2,1,5
2019-07-02 06:00:00,27037.0,8.9,6104.0,44.4,1.0,1.0,1.0,0,2019,7,2,1,6
2019-07-02 07:00:00,29407.0,224.5,5725.0,45.85,1.0,1.0,1.0,0,2019,7,2,1,7
2019-07-02 08:00:00,31410.0,829.8,5055.0,50.11,1.0,1.0,1.0,0,2019,7,2,1,8
2019-07-02 09:00:00,33238.0,1624.9,4452.0,51.2,1.0,1.0,1.0,0,2019,7,2,1,9
2019-07-02 10:00:00,34279.0,2311.8,3944.0,51.81,1.0,1.0,1.0,0,2019,7,2,1,10
2019-07-02 11:00:00,34953.0,2814.9,3736.0,52.69,1.0,1.0,1.0,0,2019,7,2,1,11
2019-07-02 12:00:00,35861.0,3137.6,3636.0,53.69,1.0,1.0,1.0,0,2019,7,2,1,12
2019-07-02 13:00:00,36312.0,3303.3,3635.0,53.77,1.0,1.0,1.0,0,2019,7,2,1,13
2019-07-02 14:00:00,35727.0,3323.5,3787.0,53.13,-1.0,-1.0,-1.0,0,2019,7,2,1,14
2019-07-02 15:00:00,35376.0,3200.6,3988.0,51.95,1.0,-1.0,-1.0,0,2019,7,2,1,15
2019-07-02 16:00:00,35343.0,2935.2,4213.0,51.64,1.0,-1.0,-1.0,0,2019,7,2,1,16
2019-07-02 17:00:00,35495.0,2525.7,4612.0,51.45,1.0,1.0,1.0,0,2019,7,2,1,17
2019-07-02 18:00:00,35040.0,1962.2,5106.0,50.78,-1.0,-1.0,-1.0,0,2019,7,2,1,18
2019-07-02 19:00:00,34674.0,1252.7,5656.0,50.11,-1.0,1.0,1.0,0,2019,7,2,1,19
2019-07-02 20:00:00,34347.0,496.1,5985.0,50.11,-1.0,-1.0,1.0,0,2019,7,2,1,20
2019-07-02 21:00:00,33818.0,62.5,6320.0,50.76,-1.0,-1.0,1.0,0,2019,7,2,1,21
2019-07-02 22:00:00,32912.0,0.3,6674.0,50.11,-1.0,-1.0,-1.0,0,2019,7,2,1,22
2019-07-02 23:00:00,30567.0,0.0,6672.0,49.8,-1.0,-1.0,-1.0,0,2019,7,2,1,23
2019-07-03 00:00:00,28831.0,0.0,6418.0,51.53,-1.0,-1.0,-1.0,0,2019,7,3,2,0
2019-07-03 01:00:00,27107.0,0.0,6220.0,47.42,-1.0,-1.0,-1.0,0,2019,7,3,2,1
2019-07-03 02:00:00,25870.0,0.0,5883.0,43.75,-1.0,-1.0,-1.0,0,2019,7,3,2,2
2019-07-03 03:00:00,25273.0,0.0,5502.0,42.49,-1.0,-1.0,-1.0,0,2019,7,3,2,3
2019-07-03 04:00:00,25041.0,0.0,5051.0,42.5,1.0,-1.0,1.0,0,2019,7,3,2,4
2019-07-03 05:00:00,25351.0,0.0,4627.0,45.0,1.0,1.0,1.0,0,2019,7,3,2,5
2019-07-03 06:00:00,26917.0,11.5,4260.0,47.5,1.0,1.0,1.0,0,2019,7,3,2,6
2019-07-03 07:00:00,29251.0,223.6,3903.0,50.1,1.0,1.0,1.0,0,2019,7,3,2,7
2019-07-03 08:00:00,31472.0,855.1,3406.0,52.49,1.0,1.0,1.0,0,2019,7,3,2,8
2019-07-03 09:00:00,33431.0,1672.4,3009.0,53.5,1.0,1.0,1.0,0,2019,7,3,2,9
2019-07-03 10:00:00,34719.0,2364.3,2806.0,53.69,1.0,1.0,1.0,0,2019,7,3,2,10
2019-07-03 11:00:00,35378.0,2862.2,2814.0,53.7,1.0,1.0,1.0,0,2019,7,3,2,11
2019-07-03 12:00:00,36382.0,3174.8,2940.0,53.95,1.0,1.0,1.0,0,2019,7,3,2,12
2019-07-03 13:00:00,36826.0,3320.1,3198.0,53.99,1.0,1.0,1.0,0,2019,7,3,2,13
2019-07-03 14:00:00,36261.0,3327.1,3397.0,53.69,-1.0,-1.0,-1.0,0,2019,7,3,2,14
2019-07-03 15:00:00,36046.0,3210.2,3691.0,53.19,-1.0,1.0,-1.0,0,2019,7,3,2,15
2019-07-03 16:00:00,36116.0,2949.2,4021.0,53.19,1.0,1.0,-1.0,0,2019,7,3,2,16
2019-07-03 17:00:00,36217.0,2547.1,4359.0,53.3,1.0,1.0,1.0,0,2019,7,3,2,17
2019-07-03 18:00:00,35825.0,1976.8,4711.0,53.01,-1.0,-1.0,-1.0,0,2019,7,3,2,18
2019-07-03 19:00:00,35227.0,1259.7,5176.0,53.19,-1.0,-1.0,1.0,0,2019,7,3,2,19
2019-07-03 20:00:00,34445.0,497.4,5569.0,53.19,-1.0,-1.0,-1.0,0,2019,7,3,2,20
2019-07-03 21:00:00,33811.0,62.7,5851.0,53.69,1.0,-1.0,-1.0,0,2019,7,3,2,21
2019-07-03 22:00:00,32730.0,0.4,6172.0,53.3,-1.0,-1.0,-1.0,0,2019,7,3,2,22
2019-07-03 23:00:00,30441.0,0.0,6157.0,51.49,-1.0,-1.0,-1.0,0,2019,7,3,2,23
2019-07-04 00:00:00,28971.0,0.0,5771.0,53.88,-1.0,-1.0,-1.0,0,2019,7,4,3,0
2019-07-04 01:00:00,27255.0,0.0,5528.0,51.01,-1.0,-1.0,-1.0,0,2019,7,4,3,1
2019-07-04 02:00:00,25988.0,0.0,5253.0,48.24,-1.0,-1.0,-1.0,0,2019,7,4,3,2
2019-07-04 03:00:00,25396.0,0.0,4929.0,47.0,-1.0,-1.0,-1.0,0,2019,7,4,3,3
2019-07-04 04:00:00,25162.0,0.0,4623.0,47.11,-1.0,1.0,-1.0,0,2019,7,4,3,4
2019-07-04 05:00:00,25467.0,0.0,4202.0,50.0,1.0,1.0,1.0,0,2019,7,4,3,5
2019-07-04 06:00:00,26980.0,8.6,3752.0,50.08,1.0,1.0,1.0,0,2019,7,4,3,6
2019-07-04 07:00:00,29248.0,223.4,3300.0,53.95,1.0,1.0,1.0,0,2019,7,4,3,7
2019-07-04 08:00:00,31503.0,829.1,2943.0,54.51,1.0,1.0,1.0,0,2019,7,4,3,8
2019-07-04 09:00:00,33536.0,1575.6,2756.0,55.0,1.0,1.0,1.0,0,2019,7,4,3,9
2019-07-04 10:00:00,34766.0,2219.1,2748.0,55.05,1.0,1.0,1.0,0,2019,7,4,3,10
2019-07-04 11:00:00,35488.0,2689.4,3020.0,54.7,1.0,1.0,1.0,0,2019,7,4,3,11
2019-07-04 12:00:00,36507.0,2983.6,3363.0,55.05,1.0,1.0,1.0,0,2019,7,4,3,12
2019-07-04 13:00:00,36992.0,3138.5,3751.0,55.05,1.0,1.0,1.0,0,2019,7,4,3,13
2019-07-04 14:00:00,36536.0,3156.9,4006.0,54.44,-1.0,-1.0,-1.0,0,2019,7,4,3,14
2019-07-04 15:00:00,36226.0,3028.5,4226.0,53.95,-1.0,-1.0,1.0,0,2019,7,4,3,15
2019-07-04 16:00:00,36252.0,2777.0,4470.0,53.88,-1.0,1.0,1.0,0,2019,7,4,3,16
2019-07-04 17:00:00,36227.0,2411.2,4644.0,53.95,-1.0,1.0,1.0,0,2019,7,4,3,17
2019-07-04 18:00:00,35918.0,1856.8,4739.0,53.95,-1.0,-1.0,-1.0,0,2019,7,4,3,18
2019-07-04 19:00:00,35373.0,1192.7,4833.0,54.08,-1.0,-1.0,-1.0,0,2019,7,4,3,19
2019-07-04 20:00:00,34523.0,493.2,4745.0,54.63,-1.0,-1.0,-1.0,0,2019,7,4,3,20
2019-07-04 21:00:00,33906.0,63.3,4613.0,55.08,1.0,1.0,-1.0,0,2019,7,4,3,21
2019-07-04 22:00:00,32975.0,0.3,4558.0,55.08,-1.0,-1.0,-1.0,0,2019,7,4,3,22
2019-07-04 23:00:00,30690.0,0.0,4269.0,53.88,-1.0,-1.0,-1.0,0,2019,7,4,3,23
2019-07-05 00:00:00,29248.0,0.0,4455.0,58.0,-1.0,-1.0,-1.0,0,2019,7,5,4,0
2019-07-05 01:00:00,27498.0,0.0,4054.0,56.83,-1.0,-1.0,-1.0,0,2019,7,5,4,1
2019-07-05 02:00:00,26121.0,0.0,3657.0,55.04,-1.0,-1.0,-1.0,0,2019,7,5,4,2
2019-07-05 03:00:00,25466.0,0.0,3200.0,54.0,-1.0,-1.0,-1.0,0,2019,7,5,4,3
2019-07-05 04:00:00,25236.0,0.0,2829.0,54.03,-1.0,-1.0,1.0,0,2019,7,5,4,4
2019-07-05 05:00:00,25513.0,0.0,2425.0,55.6,1.0,1.0,1.0,0,2019,7,5,4,5
2019-07-05 06:00:00,27025.0,11.4,2052.0,54.55,1.0,1.0,1.0,0,2019,7,5,4,6
2019-07-05 07:00:00,29269.0,218.7,1735.0,56.05,1.0,1.0,1.0,0,2019,7,5,4,7
2019-07-05 08:00:00,31441.0,860.7,1395.0,56.5,1.0,1.0,1.0,0,2019,7,5,4,8
2019-07-05 09:00:00,33425.0,1684.5,1114.0,57.5,1.0,1.0,1.0,0,2019,7,5,4,9
2019-07-05 10:00:00,34713.0,2376.6,983.0,57.5,1.0,1.0,1.0,0,2019,7,5,4,10
2019-07-05 11:00:00,35521.0,2869.4,1209.0,57.55,1.0,1.0,1.0,0,2019,7,5,4,11
2019-07-05 12:00:00,36436.0,3184.8,1583.0,57.9,1.0,1.0,1.0,0,2019,7,5,4,12
2019-07-05 13:00:00,36859.0,3346.7,2119.0,57.9,1.0,1.0,1.0,0,2019,7,5,4,13
2019-07-05 14:00:00,36241.0,3380.5,2646.0,56.9,-1.0,-1.0,-1.0,0,2019,7,5,4,14
2019-07-05 15:00:00,35507.0,3284.9,3149.0,55.51,-1.0,-1.0,-1.0,0,2019,7,5,4,15
2019-07-05 16:00:00,35300.0,3054.5,3656.0,54.55,-1.0,-1.0,1.0,0,2019,7,5,4,16
2019-07-05 17:00:00,35183.0,2665.4,4007.0,54.5,1.0,-1.0,1.0,0,2019,7,5,4,17
2019-07-05 18:00:00,34626.0,2101.9,4281.0,54.03,-1.0,-1.0,-1.0,0,2019,7,5,4,18
2019-07-05 19:00:00,34204.0,1355.7,4486.0,54.85,-1.0,-1.0,-1.0,0,2019,7,5,4,19
2019-07-05 20:00:00,33406.0,522.2,4261.0,55.75,-1.0,-1.0,-1.0,0,2019,7,5,4,20
2019-07-05 21:00:00,32762.0,49.0,3928.0,57.14,-1.0,1.0,1.0,0,2019,7,5,4,21
2019-07-05 22:00:00,32016.0,0.4,3698.0,57.0,-1.0,-1.0,-1.0,0,2019,7,5,4,22
2019-07-05 23:00:00,30157.0,0.0,3343.0,55.39,-1.0,-1.0,-1.0,0,2019,7,5,4,23
2019-07-06 00:00:00,29022.0,0.0,2899.0,58.08,-1.0,-1.0,-1.0,0,2019,7,6,5,0
2019-07-06 01:00:00,27328.0,0.0,2644.0,57.47,-1.0,-1.0,-1.0,0,2019,7,6,5,1
2019-07-06 02:00:00,25918.0,0.0,2344.0,55.8,-1.0,-1.0,-1.0,0,2019,7,6,5,2
2019-07-06 03:00:00,24994.0,0.0,2018.0,55.0,-1.0,-1.0,-1.0,0,2019,7,6,5,3
2019-07-06 04:00:00,24491.0,0.0,1724.0,55.0,-1.0,-1.0,-1.0,0,2019,7,6,5,4
2019-07-06 05:00:00,24096.0,0.0,1459.0,54.0,-1.0,1.0,1.0,0,2019,7,6,5,5
2019-07-06 06:00:00,23901.0,9.8,1188.0,47.49,1.0,1.0,1.0,0,2019,7,6,5,6
2019-07-06 07:00:00,24339.0,219.2,993.0,49.16,1.0,1.0,1.0,0,2019,7,6,5,7
2019-07-06 08:00:00,26211.0,838.5,808.0,52.92,1.0,1.0,1.0,0,2019,7,6,5,8
2019-07-06 09:00:00,28750.0,1649.1,701.0,53.95,1.0,1.0,1.0,0,2019,7,6,5,9
2019-07-06 10:00:00,30641.0,2336.7,704.0,53.95,1.0,1.0,1.0,0,2019,7,6,5,10
2019-07-06 11:00:00,31554.0,2819.8,1005.0,53.7,1.0,1.0,1.0,0,2019,7,6,5,11
2019-07-06 12:00:00,32305.0,3116.3,1495.0,53.7,1.0,1.0,1.0,0,2019,7,6,5,12
2019-07-06 13:00:00,32815.0,3219.6,2337.0,53.01,1.0,1.0,1.0,0,2019,7,6,5,13
2019-07-06 14:00:00,32557.0,3180.3,3267.0,50.46,-1.0,-1.0,-1.0,0,2019,7,6,5,14
2019-07-06 15:00:00,31544.0,3032.3,4089.0,46.44,-1.0,-1.0,-1.0,0,2019,7,6,5,15
2019-07-06 16:00:00,31020.0,2783.5,4766.0,45.07,-1.0,-1.0,-1.0,0,2019,7,6,5,16
2019-07-06 17:00:00,30680.0,2406.7,4983.0,44.87,-1.0,1.0,-1.0,0,2019,7,6,5,17
2019-07-06 18:00:00,30557.0,1879.2,4917.0,45.42,-1.0,-1.0,-1.0,0,2019,7,6,5,18
2019-07-06 19:00:00,30512.0,1217.7,4767.0,46.44,1.0,-1.0,-1.0,0,2019,7,6,5,19
2019-07-06 20:00:00,30276.0,485.1,4493.0,50.36,1.0,-1.0,-1.0,0,2019,7,6,5,20
2019-07-06 21:00:00,30331.0,57.6,4286.0,53.49,-1.0,-1.0,1.0,0,2019,7,6,5,21
2019-07-06 22:00:00,30268.0,0.2,4329.0,53.7,-1.0,-1.0,-1.0,0,2019,7,6,5,22
2019-07-06 23:00:00,28738.0,0.0,4265.0,53.3,-1.0,-1.0,-1.0,0,2019,7,6,5,23
2019-07-07 00:00:00,26848.0,0.0,4161.0,56.78,-1.0,-1.0,-1.0,0,2019,7,7,6,0
2019-07-07 01:00:00,25237.0,0.0,4051.0,56.32,-1.0,-1.0,-1.0,0,2019,7,7,6,1
2019-07-07 02:00:00,23985.0,0.0,3789.0,55.17,-1.0,-1.0,-1.0,0,2019,7,7,6,2
2019-07-07 03:00:00,23168.0,0.0,3370.0,50.01,-1.0,-1.0,-1.0,0,2019,7,7,6,3
2019-07-07 04:00:00,22661.0,0.0,2983.0,48.41,-1.0,-1.0,-1.0,0,2019,7,7,6,4
2019-07-07 05:00:00,22385.0,0.0,2635.0,48.24,-1.0,-1.0,1.0,0,2019,7,7,6,5
2019-07-07 06:00:00,22170.0,4.8,2279.0,45.17,-1.0,1.0,1.0,0,2019,7,7,6,6
2019-07-07 07:00:00,22057.0,190.9,2004.0,44.31,1.0,1.0,1.0,0,2019,7,7,6,7
2019-07-07 08:00:00,23092.0,745.6,1651.0,45.96,1.0,1.0,1.0,0,2019,7,7,6,8
2019-07-07 09:00:00,24774.0,1475.8,1303.0,47.08,1.0,1.0,1.0,0,2019,7,7,6,9
2019-07-07 10:00:00,26452.0,2119.8,1078.0,48.17,1.0,1.0,1.0,0,2019,7,7,6,10
2019-07-07 11:00:00,27629.0,2598.6,1264.0,50.0,1.0,1.0,1.0,0,2019,7,7,6,11
2019-07-07 12:00:00,28491.0,2881.5,1684.0,52.97,1.0,1.0,1.0,0,2019,7,7,6,12
2019-07-07 13:00:00,29265.0,2993.9,2280.0,54.52,1.0,1.0,1.0,0,2019,7,7,6,13
2019-07-07 14:00:00,29609.0,2960.3,2583.0,53.5,-1.0,-1.0,-1.0,0,2019,7,7,6,14
2019-07-07 15:00:00,28814.0,2824.4,2978.0,49.07,-1.0,-1.0,-1.0,0,2019,7,7,6,15
2019-07-07 16:00:00,28280.0,2598.3,3546.0,46.53,-1.0,-1.0,-1.0,0,2019,7,7,6,16
2019-07-07 17:00:00,28102.0,2270.6,3878.0,45.18,1.0,-1.0,1.0,0,2019,7,7,6,17
2019-07-07 18:00:00,28146.0,1788.9,4106.0,45.16,1.0,-1.0,-1.0,0,2019,7,7,6,18
2019-07-07 19:00:00,28438.0,1163.9,4652.0,45.18,1.0,1.0,-1.0,0,2019,7,7,6,19
2019-07-07 20:00:00,28673.0,469.4,5137.0,46.5,1.0,1.0,-1.0,0,2019,7,7,6,20
2019-07-07 21:00:00,29463.0,57.4,5731.0,52.96,1.0,-1.0,-1.0,0,2019,7,7,6,21
2019-07-07 22:00:00,30181.0,0.3,6417.0,55.17,1.0,-1.0,-1.0,0,2019,7,7,6,22
2019-07-07 23:00:00,28515.0,0.0,6757.0,48.59,-1.0,-1.0,-1.0,0,2019,7,7,6,23
2019-07-08 00:00:00,26616.0,0.0,7082.0,47.75,-1.0,-1.0,-1.0,0,2019,7,8,0,0
2019-07-08 01:00:00,25049.0,0.0,7221.0,42.41,-1.0,-1.0,-1.0,0,2019,7,8,0,1
2019-07-08 02:00:00,23941.0,0.0,6847.0,40.5,-1.0,-1.0,-1.0,0,2019,7,8,0,2
2019-07-08 03:00:00,23451.0,0.0,6408.0,40.17,-1.0,-1.0,-1.0,0,2019,7,8,0,3
2019-07-08 04:00:00,23349.0,0.0,5978.0,41.75,-1.0,-1.0,-1.0,0,2019,7,8,0,4
2019-07-08 05:00:00,23922.0,0.0,5393.0,42.41,-1.0,-1.0,-1.0,0,2019,7,8,0,5
2019-07-08 06:00:00,26078.0,10.5,4847.0,47.41,1.0,-1.0,1.0,0,2019,7,8,0,6
2019-07-08 07:00:00,28716.0,181.6,4362.0,48.57,1.0,1.0,1.0,0,2019,7,8,0,7
2019-07-08 08:00:00,31147.0,742.9,4032.0,53.69,1.0,1.0,1.0,0,2019,7,8,0,8
2019-07-08 09:00:00,33159.0,1444.4,3731.0,55.69,1.0,1.0,1.0,0,2019,7,8,0,9
2019-07-08 10:00:00,34338.0,2050.9,3579.0,55.62,1.0,1.0,1.0,0,2019,7,8,0,10
2019-07-08 11:00:00,34961.0,2472.6,3739.0,56.77,1.0,1.0,1.0,0,2019,7,8,0,11
2019-07-08 12:00:00,35863.0,2730.5,3996.0,57.5,1.0,1.0,1.0,0,2019,7,8,0,12
2019-07-08 13:00:00,36432.0,2831.6,4389.0,57.69,1.0,1.0,1.0,0,2019,7,8,0,13
2019-07-08 14:00:00,35993.0,2786.8,4587.0,56.77,-1.0,-1.0,-1.0,0,2019,7,8,0,14
2019-07-08 15:00:00,35532.0,2683.4,4812.0,55.0,1.0,-1.0,-1.0,0,2019,7,8,0,15
2019-07-08 16:00:00,35490.0,2499.0,5100.0,54.0,1.0,-1.0,-1.0,0,2019,7,8,0,16
2019-07-08 17:00:00,35386.0,2160.6,5056.0,53.32,-1.0,1.0,-1.0,0,2019,7,8,0,17
2019-07-08 18:00:00,34660.0,1681.3,5058.0,51.6,-1.0,1.0,-1.0,0,2019,7,8,0,18
2019-07-08 19:00:00,34158.0,1087.8,5122.0,52.17,1.0,1.0,1.0,0,2019,7,8,0,19
2019-07-08 20:00:00,33643.0,451.6,4810.0,53.32,-1.0,1.0,1.0,0,2019,7,8,0,20
2019-07-08 21:00:00,33471.0,59.6,4543.0,55.0,-1.0,1.0,-1.0,0,2019,7,8,0,21
2019-07-08 22:00:00,32331.0,0.3,4391.0,55.07,-1.0,1.0,-1.0,0,2019,7,8,0,22
2019-07-08 23:00:00,29953.0,0.0,4191.0,53.47,-1.0,-1.0,-1.0,0,2019,7,8,0,23
2019-07-09 00:00:00,28420.0,0.0,4157.0,54.47,-1.0,-1.0,-1.0,0,2019,7,9,1,0
2019-07-09 01:00:00,26852.0,0.0,3996.0,51.6,-1.0,-1.0,-1.0,0,2019,7,9,1,1
2019-07-09 02:00:00,25722.0,0.0,3971.0,48.57,-1.0,-1.0,-1.0,0,2019,7,9,1,2
2019-07-09 03:00:00,25138.0,0.0,3828.0,48.24,-1.0,-1.0,-1.0,0,2019,7,9,1,3
2019-07-09 04:00:00,24992.0,0.0,3859.0,47.7,-1.0,-1.0,-1.0,0,2019,7,9,1,4
2019-07-09 05:00:00,25297.0,0.0,3684.0,48.8,1.0,-1.0,-1.0,0,2019,7,9,1,5
2019-07-09 06:00:00,26991.0,8.6,3519.0,49.3,1.0,1.0,-1.0,0,2019,7,9,1,6
2019-07-09 07:00:00,29278.0,180.1,3423.0,51.6,1.0,1.0,1.0,0,2019,7,9,1,7
2019-07-09 08:00:00,31355.0,749.7,3249.0,54.47,1.0,1.0,1.0,0,2019,7,9,1,8
2019-07-09 09:00:00,33238.0,1499.1,3041.0,54.97,1.0,1.0,1.0,0,2019,7,9,1,9
2019-07-09 10:00:00,34323.0,2155.7,2960.0,54.47,1.0,1.0,1.0,0,2019,7,9,1,10
2019-07-09 11:00:00,34903.0,2644.6,3094.0,54.97,1.0,1.0,1.0,0,2019,7,9,1,11
2019-07-09 12:00:00,35832.0,2952.7,3220.0,55.62,1.0,1.0,1.0,0,2019,7,9,1,12
2019-07-09 13:00:00,36227.0,3110.6,3408.0,55.62,1.0,1.0,1.0,0,2019,7,9,1,13
2019-07-09 14:00:00,35710.0,3144.8,3711.0,54.97,-1.0,-1.0,-1.0,0,2019,7,9,1,14
2019-07-09 15:00:00,35240.0,3054.9,4065.0,53.56,1.0,1.0,-1.0,0,2019,7,9,1,15
2019-07-09 16:00:00,35248.0,2816.6,4477.0,53.32,-1.0,1.0,-1.0,0,2019,7,9,1,16
2019-07-09 17:00:00,35239.0,2446.7,4927.0,52.95,1.0,-1.0,1.0,0,2019,7,9,1,17
2019-07-09 18:00:00,34602.0,1905.7,5313.0,52.16,-1.0,-1.0,1.0,0,2019,7,9,1,18
2019-07-09 19:00:00,34043.0,1219.3,5609.0,51.64,1.0,1.0,1.0,0,2019,7,9,1,19
2019-07-09 20:00:00,33714.0,468.4,5622.0,52.48,1.0,-1.0,1.0,0,2019,7,9,1,20
2019-07-09 21:00:00,33408.0,37.8,5449.0,53.87,1.0,-1.0,1.0,0,2019,7,9,1,21
2019-07-09 22:00:00,32466.0,0.3,5456.0,53.14,-1.0,-1.0,1.0,0,2019,7,9,1,22
2019-07-09 23:00:00,30163.0,0.0,5547.0,51.0,-1.0,-1.0,-1.0,0,2019,7,9,1,23
2019-07-10 00:00:00,27784.0,0.0,5834.0,51.12,-1.0,-1.0,-1.0,0,2019,7,10,2,0
2019-07-10 01:00:00,26222.0,0.0,5850.0,46.5,-1.0,-1.0,-1.0,0,2019,7,10,2,1
2019-07-10 02:00:00,25177.0,0.0,5616.0,42.77,-1.0,-1.0,-1.0,0,2019,7,10,2,2
2019-07-10 03:00:00,24827.0,0.0,5390.0,42.01,-1.0,-1.0,-1.0,0,2019,7,10,2,3
2019-07-10 04:00:00,24490.0,0.0,5144.0,42.01,1.0,-1.0,-1.0,0,2019,7,10,2,4
2019-07-10 05:00:00,24879.0,0.0,4741.0,44.17,1.0,1.0,-1.0,0,2019,7,10,2,5
2019-07-10 06:00:00,26538.0,8.8,4310.0,46.75,1.0,1.0,1.0,0,2019,7,10,2,6
2019-07-10 07:00:00,28657.0,203.6,3837.0,47.67,1.0,1.0,1.0,0,2019,7,10,2,7
2019-07-10 08:00:00,30753.0,827.8,3129.0,50.99,1.0,1.0,1.0,0,2019,7,10,2,8
2019-07-10 09:00:00,32600.0,1660.8,2477.0,53.64,1.0,1.0,1.0,0,2019,7,10,2,9
2019-07-10 10:00:00,33583.0,2376.2,1976.0,53.95,1.0,1.0,1.0,0,2019,7,10,2,10
2019-07-10 11:00:00,34310.0,2889.1,1845.0,54.9,1.0,1.0,1.0,0,2019,7,10,2,11
2019-07-10 12:00:00,35171.0,3221.2,1814.0,55.57,1.0,1.0,1.0,0,2019,7,10,2,12
2019-07-10 13:00:00,35622.0,3402.4,1845.0,56.57,1.0,1.0,1.0,0,2019,7,10,2,13
2019-07-10 14:00:00,34993.0,3440.5,1999.0,56.5,-1.0,-1.0,-1.0,0,2019,7,10,2,14
2019-07-10 15:00:00,34461.0,3320.4,2193.0,55.31,-1.0,1.0,1.0,0,2019,7,10,2,15
2019-07-10 16:00:00,34440.0,3101.2,2413.0,55.57,1.0,-1.0,1.0,0,2019,7,10,2,16
2019-07-10 17:00:00,34272.0,2691.7,2731.0,55.13,-1.0,1.0,-1.0,0,2019,7,10,2,17
2019-07-10 18:00:00,33698.0,2075.9,3133.0,54.28,-1.0,-1.0,-1.0,0,2019,7,10,2,18
2019-07-10 19:00:00,33442.0,1298.7,3550.0,53.92,-1.0,1.0,1.0,0,2019,7,10,2,19
2019-07-10 20:00:00,32998.0,504.6,3883.0,53.92,-1.0,1.0,-1.0,0,2019,7,10,2,20
2019-07-10 21:00:00,32765.0,60.8,4094.0,55.5,1.0,1.0,-1.0,0,2019,7,10,2,21
2019-07-10 22:00:00,31878.0,0.2,4193.0,54.39,-1.0,-1.0,-1.0,0,2019,7,10,2,22
2019-07-10 23:00:00,29545.0,0.0,4131.0,51.0,-1.0,-1.0,-1.0,0,2019,7,10,2,23
2019-07-11 00:00:00,28234.0,0.0,3526.0,55.97,-1.0,-1.0,-1.0,0,2019,7,11,3,0
2019-07-11 01:00:00,26654.0,0.0,3316.0,52.51,-1.0,-1.0,-1.0,0,2019,7,11,3,1
2019-07-11 02:00:00,25560.0,0.0,3073.0,49.01,-1.0,-1.0,-1.0,0,2019,7,11,3,2
2019-07-11 03:00:00,24974.0,0.0,2835.0,49.3,-1.0,-1.0,-1.0,0,2019,7,11,3,3
2019-07-11 04:00:00,24720.0,0.0,2606.0,49.3,-1.0,1.0,-1.0,0,2019,7,11,3,4
2019-07-11 05:00:00,24989.0,0.0,2334.0,50.3,1.0,1.0,1.0,0,2019,7,11,3,5
2019-07-11 06:00:00,26539.0,7.9,2100.0,49.0,1.0,1.0,1.0,0,2019,7,11,3,6
2019-07-11 07:00:00,28665.0,201.0,1886.0,52.17,1.0,1.0,1.0,0,2019,7,11,3,7
